id,name,host_id,street,neighbourhood,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_count,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,avg_availability
9256702,Spacious loft apt centrally located,48088339,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.0,1,2,Real Bed,19,90.0,-1.0,-1.0,250.0,40.0,1,0.0,2,1125,True,strict,True,True,0.6668949771689499
9240289,Single Bedroom in cap hill/CD,48025941,"22nd Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,1,1.0,1,1,Real Bed,18,75.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,0.024657534246575342
2032805,Victorian Charm on Cherry Hill,9555890,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,2.0,1,1,Real Bed,14,70.0,485.0,-1.0,200.0,30.0,1,0.0,2,29,True,strict,True,True,0.7537100456621004
3751503,Geeks Paradise ,19196841,"East Marion Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,15,179.0,1499.0,-1.0,-1.0,-1.0,2,20.0,1,1125,True,flexible,True,True,1.0
7581974,Central District Simple Clean Queen,24986285,"East Terrace Street, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,8,105.0,-1.0,-1.0,115.0,25.0,2,0.0,1,7,True,strict,True,True,0.0
6558980,Brand New Modern Townhome,7219180,"13th Ave & Marion St, Seattle, WA 98122, United States",N/A,98122,Townhouse,Entire home/apt,4,2.0,1,1,Real Bed,18,110.0,843.0,2799.0,1000.0,65.0,2,20.0,2,1125,True,strict,True,True,0.8726027397260274
2399736,"Spacious Lovely 2BR, Quiet, Parking",10870042,"21st Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,11,150.0,-1.0,-1.0,-1.0,40.0,2,10.0,2,1125,True,flexible,True,True,0.5529109589041097
8674765,Quaint modern studio in Cap Hill,41879983,"18th Avenue, Seattle, WA 98122, United States",N/A,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,12,75.0,450.0,-1.0,-1.0,-1.0,1,0.0,3,9,True,flexible,True,True,0.5509893455098934
6004165,Private 420 Studio near downtown,29448972,"22nd Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,2,1.0,0,1,Real Bed,18,75.0,476.0,1253.0,-1.0,30.0,2,30.0,2,1125,True,flexible,True,True,0.5844368340943684
1826155,"Seattle ""Sweet Suite"" Cherry Hill ",9555890,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,3.0,1,1,Real Bed,17,111.0,850.0,-1.0,200.0,30.0,2,0.0,2,29,True,strict,True,True,0.8779870624048706
4857192,Central Dist Townhome  2 Twin Bed/s,24986285,"East Terrace Street, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,2,Real Bed,10,108.0,-1.0,-1.0,120.0,25.0,2,0.0,1,7,True,strict,True,True,0.09246575342465753
7748905,Central District Get-a-way,11769189,"East Jefferson Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Private room,2,1.0,1,1,Real Bed,17,82.0,500.0,1743.0,-1.0,-1.0,1,0.0,2,30,True,strict,True,True,0.46847412480974127
973859, BY Downtown*Universities*Hospitals,5325813,"21st Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,6,1.0,2,3,Real Bed,17,115.0,-1.0,-1.0,250.0,100.0,3,30.0,2,1125,True,strict,True,True,1.0
6716380,Spacious 2BR - prime time location,2544050,"21st Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.0,2,2,Real Bed,20,220.0,-1.0,-1.0,-1.0,75.0,4,20.0,2,1125,True,moderate,True,True,0.1267123287671233
7953211,Central area home w/large backyard,13240442,"20th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,6,1.0,3,4,Real Bed,18,114.0,762.0,2688.0,500.0,50.0,2,20.0,3,1125,True,flexible,True,True,0.8722983257229833
5241773,"Cool/Fun House on Cap Hill, Bdrm #2",27128557,"13th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,9,59.0,-1.0,-1.0,-1.0,25.0,0,0.0,1,1125,True,flexible,True,True,0.2053082191780822
3144597,Sweet room near Capitol Hill!,5872109,"24th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,1,1.5,1,1,Real Bed,3,54.0,300.0,-1.0,-1.0,-1.0,1,20.0,2,14,True,flexible,True,True,0.6810502283105022
7698916,Capitol Hill Master Bedroom,40439185,"East Union Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Private room,2,1.0,1,1,Real Bed,15,75.0,-1.0,-1.0,-1.0,10.0,1,20.0,1,1125,True,strict,True,True,0.08698630136986302
7305969,"Walkable, private Capitol Hill room",38271728,"A 19th Ave, Seattle, WA 98122, United States",Minor,98122,Townhouse,Private room,2,1.0,1,1,Real Bed,13,90.0,-1.0,-1.0,-1.0,30.0,1,0.0,1,1125,True,moderate,True,True,1.0
5069495,Neat & Roomy Photography Studio,20783903,"East Yesler Way, Seattle, WA 98122, United States",N/A,98122,Townhouse,Entire home/apt,4,0.5,1,1,Real Bed,13,95.0,-1.0,-1.0,150.0,15.0,2,40.0,2,10,True,strict,True,True,0.6726598173515982
1817878,The Central in Seattle,9519939,"18th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,6,2.0,2,2,Real Bed,14,160.0,-1.0,-1.0,400.0,100.0,4,10.0,3,365,True,flexible,True,True,0.18424657534246575
4430381,Seattle Turret House (Apt 5),1732181,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,12,175.0,1400.0,4000.0,-1.0,60.0,1,0.0,3,30,True,strict,True,True,0.8336187214611872
6528192,Cozy Attic Apartment,34143590,"22nd Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Private room,1,1.0,1,1,Futon,12,37.0,235.0,850.0,-1.0,20.0,1,10.0,2,90,True,strict,True,True,0.2273592085235921
3177005,In the thick of things....,7076008,"East Union Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,3,2.0,2,2,Real Bed,11,199.0,-1.0,-1.0,300.0,80.0,1,0.0,2,1125,True,strict,True,True,0.34634703196347033
4430233,Seattle Turret House (Apt 3),1732181,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,13,200.0,1400.0,4000.0,-1.0,60.0,1,0.0,3,30,True,strict,True,True,0.821765601217656
670009,Sunny 3BDhome near Downtown Seattle,1650960,"18th Ave, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,8,1.0,3,3,Real Bed,10,175.0,-1.0,3600.0,300.0,80.0,3,20.0,3,180,True,strict,True,True,1.0
4577542,Stylish 2-Level Capitol Hill Flat,12850769,"14th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,1,1,Real Bed,14,120.0,750.0,-1.0,150.0,50.0,2,20.0,2,25,True,flexible,True,True,0.8759893455098935
6764646,Historic Capitol Hill home,4006201,"17th Ave, Seattle, WA 98122, United States",N/A,98122,House,Entire home/apt,4,1.0,2,2,Real Bed,8,160.0,-1.0,-1.0,150.0,25.0,1,0.0,3,1125,True,strict,True,True,0.17465753424657535
4256705,"Comfortable, convenient,roof access",22034694,"East Madison Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Private room,4,2.0,1,1,Real Bed,15,125.0,500.0,-1.0,-1.0,-1.0,1,0.0,2,8,True,moderate,True,True,0.8535958904109588
8812578,Modern Sanctuary,1551432,"East Alder Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,14,150.0,625.0,2415.0,200.0,60.0,1,0.0,1,1125,True,flexible,True,True,0.16917808219178082
341454,Seattle Turret House (Apt 4),1732181,"16th Ave, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,11,175.0,1400.0,4000.0,-1.0,60.0,1,0.0,3,90,True,strict,True,True,0.8066971080669711
8195629,"Cozy, Capitol Hill, Classic 1920s",43229398,"18th Avenue, Seattle, WA 98122, United States",Minor,98122,Condominium,Entire home/apt,3,1.0,1,2,Real Bed,6,100.0,-1.0,-1.0,95.0,10.0,1,0.0,1,1125,True,flexible,True,True,0.16221461187214614
2577625,Cute 1BD in Capitol Hill,13200012,"17th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,6,90.0,450.0,1800.0,100.0,-1.0,1,0.0,5,30,True,strict,True,True,0.6402016742770167
555858,Luxury Studio near Downtown Seattle,1650960,"18th Ave, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,12,95.0,595.0,1900.0,250.0,50.0,1,0.0,2,180,True,strict,True,True,1.0
4814811,Bright Modern Room near Downtown,471246,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,14,92.0,595.0,2185.0,-1.0,29.0,1,29.0,1,1125,True,strict,True,True,0.06301369863013699
9484823,Capital hill attic,48441443,"14th Ave, Seattle, WA 98122, United States",N/A,98122,House,Private room,3,1.0,1,2,Real Bed,1,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,flexible,True,True,1.0
660603,"room w/ private entrance, full bath",1635606,"18th Ave, Seattle, WA 98122, United States",Minor,98122,House,Private room,1,1.0,1,1,Real Bed,10,79.0,-1.0,1260.0,200.0,80.0,1,0.0,7,270,True,moderate,True,True,0.751693302891933
3940265,Private Bed/Bath in Home: blue (B),3894778,"18th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.5,1,1,Real Bed,17,72.0,-1.0,-1.0,150.0,30.0,2,20.0,2,1125,True,strict,True,True,0.8410768645357687
7500976,Calm and Cozy Urban Oasis,26736911,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,6,1.0,2,2,Real Bed,20,115.0,550.0,2200.0,500.0,80.0,4,30.0,3,1125,True,strict,True,True,0.16917808219178082
9516608,Modern 4BR/3.5BA Near Downtown,49310311,"22nd Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,8,3.5,4,5,Real Bed,19,270.0,-1.0,-1.0,300.0,100.0,1,0.0,1,1125,True,strict,True,True,0.3003424657534246
9712716,Central & quiet - close to downtown,3975133,"15th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,2,Real Bed,16,65.0,-1.0,-1.0,-1.0,55.0,1,0.0,1,1125,True,moderate,True,True,1.0
5813657,Large 4- Bed House In Ideal Seattle,5325329,"East Spruce Street, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,10,3.5,4,6,Real Bed,17,300.0,-1.0,-1.0,300.0,100.0,10,40.0,1,1125,True,strict,True,True,0.06438356164383562
8884826,Happy Central Seattle Townhouse,1608733,"19th Avenue, Seattle, WA 98122, United States",N/A,98122,Townhouse,Entire home/apt,6,1.5,2,3,Real Bed,21,122.0,-1.0,-1.0,250.0,49.0,2,15.0,1,1125,True,moderate,True,True,0.8487633181126333
1978743,"Arty ""Cedar Tree"" Room  Cherry Hill",9555890,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,3.0,1,1,Real Bed,16,87.0,600.0,-1.0,200.0,30.0,1,0.0,2,29,True,strict,True,True,0.7842656012176561
6091789,Family Friendly House July 20-27,6367857,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,6,1.5,3,5,Real Bed,15,200.0,1000.0,-1.0,-1.0,-1.0,1,0.0,5,7,True,strict,True,True,0.0
6165353,"Spacious, Sunlit Capitol Hill Home",7719034,"16th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,3,1.0,1,1,Real Bed,16,156.0,-1.0,-1.0,95.0,25.0,3,25.0,2,30,True,moderate,True,True,1.0
1244053,Private Room in Capitol Hill,1675559,"East Marion Street, Seattle, WA 98122, United States",Minor,98122,House,Private room,1,1.0,1,1,Futon,5,90.0,500.0,-1.0,200.0,35.0,1,0.0,3,1125,True,moderate,True,True,0.8081811263318113
8508223,The Parsonage: Modern 3bed/3.5bath,754810,"23rd Avenue, Seattle, WA 98122, United States",Minor,98122,Townhouse,Entire home/apt,8,3.5,3,5,Real Bed,15,325.0,-1.0,-1.0,500.0,125.0,6,25.0,1,1125,True,strict,True,True,1.0
6991188,The Marion Flat on Cherry Hill,2781551,"East Marion Street, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,3,1.0,1,1,Real Bed,15,115.0,845.0,2942.0,100.0,10.0,2,25.0,2,1125,True,flexible,True,True,0.3678843226788432
7344117,"SUPER TALL, 5-Level Loft, 2200sf",38474213,"East Yesler Way, Seattle, WA 98122, United States",Minor,98122,Loft,Entire home/apt,10,2.5,2,8,Real Bed,18,425.0,-1.0,-1.0,-1.0,85.0,4,25.0,1,1125,True,strict,True,True,0.7246004566210046
9506766,"California Modern, Open & Friendly",49265281,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,2,1.0,1,1,Real Bed,20,119.0,-1.0,-1.0,300.0,25.0,2,25.0,1,1125,True,moderate,True,True,0.8722983257229833
6451305,A Walkers Paradise in Capitol Hill!,6807326,"E Marion St, Seattle, WA 98122, United States",N/A,98122,House,Entire home/apt,6,2.5,3,4,Real Bed,17,220.0,2000.0,7000.0,250.0,125.0,6,10.0,3,1125,True,strict,True,True,0.8483637747336377
7531405,Private Bed/Bath in Modern Townhome,28230503,"East Fir Street, Seattle, WA 98122, United States",Minor,98122,Townhouse,Private room,4,1.0,1,1,Real Bed,17,85.0,660.0,-1.0,150.0,40.0,2,15.0,2,21,True,strict,True,True,0.09452054794520548
9612147,2BR/1Bath near Seattle University,49732402,"East Fir Street, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.0,2,2,Real Bed,11,100.0,-1.0,-1.0,200.0,100.0,4,50.0,1,30,True,strict,True,True,0.7001331811263318
666897,LovelyCottage near Downtown Seattle,1650960,"18th Ave, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.0,1,1,Real Bed,11,99.0,595.0,2250.0,350.0,60.0,1,20.0,3,365,True,flexible,True,True,0.5530441400304413
4061051,Private Floor in Sleek Modern House,4366731,"18th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,4,1.5,1,1,Real Bed,13,120.0,-1.0,-1.0,-1.0,30.0,2,60.0,1,1125,True,strict,True,True,0.9680745814307459
3394338,Folksy Garden Studio,17124503,"East Marion Street, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,6,150.0,-1.0,-1.0,-1.0,-1.0,2,25.0,2,1125,True,moderate,True,True,1.0
4238106,Sweet City Space,2205509,"17th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Private room,2,1.0,1,1,Real Bed,18,75.0,-1.0,-1.0,-1.0,10.0,1,0.0,2,1125,True,flexible,True,True,0.08310502283105023
7350059,Capitol Hill - Walk Score 91,13158974,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,1,90.0,500.0,2200.0,-1.0,35.0,2,15.0,1,14,True,moderate,True,True,0.834855403348554
5262750,Seclusion in the HEART of Seattle,21006812,"21st Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,15,125.0,700.0,1500.0,700.0,30.0,2,10.0,3,1125,True,strict,True,True,0.27747336377473364
2802844,Room in award-winning modern home,273088,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Private room,2,1.0,1,1,Real Bed,15,90.0,-1.0,-1.0,-1.0,20.0,1,0.0,2,1125,True,moderate,True,True,0.7968797564687975
3123632,Capitol Hill Condo Walk Everywhere!,15865967,"15th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,2.0,1,1,Real Bed,10,200.0,1300.0,-1.0,-1.0,-1.0,2,0.0,5,1125,True,strict,True,True,0.49060121765601217
3024336,Sparkling Modern Seattle Home,6667088,"13th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.5,1,2,Real Bed,11,200.0,1200.0,-1.0,350.0,75.0,2,10.0,2,10,True,moderate,True,True,1.0
8652185,Charming Seattle Home Near Downtown,36231919,"20th Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,6,3.5,4,4,Real Bed,21,287.0,2037.0,-1.0,500.0,117.0,6,40.0,2,1125,True,strict,True,True,0.04246575342465753
10192213,Stunning studio in trendy house,32059522,"East Barclay Court, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,17,90.0,-1.0,-1.0,-1.0,-1.0,1,0.0,1,1125,True,moderate,True,True,1.0
3970736,Central Cozy private full 1 BR+ apt,16729336,"20th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,5,1.0,1,1,Real Bed,20,90.0,628.0,2218.0,350.0,45.0,2,15.0,3,29,True,strict,True,True,0.943892694063927
4546924,1 Bed+Den Eco-Retreat,2756070,"19th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,4,1.0,1,3,Real Bed,20,150.0,-1.0,2800.0,300.0,125.0,2,25.0,1,120,True,strict,True,True,0.7901636225266362
2760901,"Lovely Cottage, Walk to Pike/Pine",7483949,"21st Avenue, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,2,1.0,1,1,Real Bed,8,119.0,750.0,2500.0,-1.0,-1.0,1,0.0,3,1125,True,flexible,True,True,1.0
3490239,Perfect Family Vacation Home in SEA,16931768,"A 16th Ave, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,5,2.5,2,3,Real Bed,17,150.0,-1.0,-1.0,200.0,100.0,4,0.0,4,1125,True,moderate,True,True,0.9958904109589041
3416217,Sweet retreat in central Seattle!,15377123,"18th Avenue, Seattle, WA 98122, United States",Minor,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,11,170.0,-1.0,-1.0,-1.0,-1.0,2,20.0,3,1125,True,moderate,True,True,1.0
5537833,Squire Park Lady 2-bed modern home,28716982,"East Yesler Way, Seattle, WA 98122, United States",Minor,98122,House,Entire home/apt,4,1.0,2,3,Real Bed,15,150.0,945.0,2990.0,600.0,60.0,4,75.0,7,1125,True,strict,True,True,1.0
8372562,Luxury Lakeside Home with Views!,12009714,"Lakeside Avenue South, Seattle, WA 98144, United States",Leschi,98144,House,Entire home/apt,5,3.0,3,5,Real Bed,20,279.0,1159.0,3995.0,250.0,200.0,1,0.0,3,1125,True,moderate,True,True,0.05136986301369863
8866960,Cozy Creative Room - Private Bath,23635078,"South Charles Street, Seattle, WA 98144, United States",Leschi,98144,Townhouse,Private room,2,1.0,1,1,Real Bed,12,55.0,300.0,-1.0,-1.0,-1.0,1,0.0,2,1125,True,moderate,True,True,0.11885464231354642
3354614,Charming Madrona 1 Bedroom,16927095,"East Cherry Street, Seattle, WA 98122, United States",Leschi,98122,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,12,125.0,750.0,2250.0,150.0,35.0,2,10.0,2,365,True,moderate,True,True,1.0
8953857,TOP FLOOR of ENGLISH TUDOR MANSION,46798170,"32nd Avenue South, Seattle, WA 98144, United States",N/A,98144,House,Entire home/apt,4,1.0,1,3,Real Bed,18,129.0,800.0,3000.0,-1.0,-1.0,3,50.0,2,31,True,strict,True,True,0.19528158295281584
7093738,Ted's modern home - Master room,32807985,"Martin Luther King Junior Way South, Seattle, WA 98144, United States",Leschi,98144,House,Private room,2,1.0,1,1,Real Bed,15,90.0,-1.0,-1.0,-1.0,30.0,2,0.0,1,1125,True,strict,True,True,0.06925418569254185
5277900,Lovely home close to town and lake,19779189,"30th Avenue, Seattle, WA 98122, United States",Leschi,98122,House,Entire home/apt,6,2.0,3,5,Real Bed,14,199.0,1500.0,-1.0,250.0,90.0,1,0.0,3,1125,True,strict,True,True,0.07534246575342465
1171574,Private Entrance and Central,4485958,"29th Avenue, Seattle, WA 98122, United States",Madrona,98122,House,Private room,2,1.0,1,1,Real Bed,4,65.0,-1.0,-1.0,-1.0,-1.0,2,0.0,2,1125,True,flexible,True,True,0.4223363774733638
1818754,2 BR/2 BA Modern House,9523916,"26th Avenue South, Seattle, WA 98144, United States",Atlantic,98144,House,Entire home/apt,6,2.0,2,2,Real Bed,14,200.0,1200.0,3600.0,300.0,112.0,4,25.0,3,15,True,strict,True,True,0.4540715372907154
74328,Spacious Designer Condo,68641,"S Jackson St, Seattle, WA 98144, United States",Leschi,98144,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,10,92.0,600.0,1800.0,250.0,75.0,3,0.0,2,365,True,strict,True,True,1.0
6728017,Fantastic modern home in Leschi,12237174,"28th Avenue South, Seattle, WA 98144, United States",Leschi,98144,House,Entire home/apt,7,2.5,3,3,Real Bed,15,257.0,1529.0,5397.0,250.0,100.0,6,25.0,2,1125,True,moderate,True,True,0.1267123287671233
2612399,Studio Loft Garden Cottage,4485958,"29th Avenue, Seattle, WA 98122, United States",Madrona,98122,Loft,Entire home/apt,2,1.0,0,1,Real Bed,11,79.0,-1.0,-1.0,-1.0,-1.0,1,0.0,3,365,True,flexible,True,True,0.45972222222222225
2515795,"Lovely family home, stunning views",12878312,"31st Avenue South, Seattle, WA 98144, United States",Leschi,98144,House,Entire home/apt,6,1.5,3,3,Real Bed,12,200.0,1250.0,4750.0,1000.0,200.0,1,0.0,3,365,True,strict,True,True,1.0
7093910,Ted's modern home - 2nd master room,32807985,"Martin Luther King Junior Way South, Seattle, WA 98144, United States",Leschi,98144,House,Private room,2,1.0,1,1,Real Bed,15,80.0,-1.0,-1.0,-1.0,30.0,2,0.0,1,1125,True,strict,True,True,0.06925418569254185
4170863,Mother in Law Apartment- Queen Bed,19193158,"28th Avenue, Seattle, WA 98122, United States",Leschi,98122,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,11,85.0,495.0,1700.0,100.0,20.0,2,50.0,1,1125,True,moderate,True,True,0.5482496194824962
7941079,Blue room in Sunny Seattle,30421068,"S Irving St, Seattle, WA 98144, United States",N/A,98144,House,Private room,3,1.5,1,1,Real Bed,14,65.0,398.0,1500.0,175.0,15.0,1,29.0,1,1125,True,strict,True,True,1.0
1442973,Kitschy Central District w/ Hot Tub,386308,"28th Avenue South, Seattle, WA 98144, United States",Leschi,98144,House,Entire home/apt,4,1.0,2,2,Real Bed,14,105.0,625.0,2205.0,-1.0,58.0,2,15.0,2,31,True,strict,True,True,0.14726027397260275
